epoch,accuracy,loss,val_accuracy,val_loss
66,0.9815972447395325,0.2029520869255066,0.8472222089767456,0.6184852719306946
67,0.9797453880310059,0.201621875166893,0.8138889074325562,0.6575976610183716
68,0.9824073910713196,0.1925794780254364,0.8222222328186035,0.6443417072296143
69,0.9851852059364319,0.1861022412776947,0.7777777910232544,0.7419546246528625
70,0.984375,0.18181324005126953,0.8583333492279053,0.6216167211532593
71,0.9842592477798462,0.17568598687648773,0.8500000238418579,0.6013502478599548
72,0.9855324029922485,0.16857366263866425,0.8166666626930237,0.7040897011756897
73,0.9844907522201538,0.16966497898101807,0.824999988079071,0.6060717701911926
74,0.9844907522201538,0.16996411979198456,0.824999988079071,0.6244761347770691
75,0.987500011920929,0.15691335499286652,0.8111110925674438,0.655408501625061
76,0.9899305701255798,0.15375053882598877,0.8027777671813965,0.6944622993469238
77,0.989120364189148,0.15285037457942963,0.8444444537162781,0.5712193250656128
78,0.9880787134170532,0.14899730682373047,0.8138889074325562,0.6228007078170776
79,0.9887731671333313,0.1466131955385208,0.7888888716697693,0.6944500207901001
80,0.9876157641410828,0.1470356285572052,0.824999988079071,0.6425255537033081
81,0.9908564686775208,0.13670943677425385,0.8416666388511658,0.5777126550674438
82,0.989120364189148,0.1348462700843811,0.8305555582046509,0.6378387212753296
83,0.9902777671813965,0.13086403906345367,0.8333333134651184,0.6364673376083374
84,0.9910879731178284,0.13087013363838196,0.8194444179534912,0.6351226568222046
85,0.9915509223937988,0.12722066044807434,0.8305555582046509,0.5890722870826721
86,0.9902777671813965,0.12910869717597961,0.8416666388511658,0.5696624517440796
87,0.9927083253860474,0.1187385693192482,0.8166666626930237,0.59716796875
88,0.9916666746139526,0.11927566677331924,0.8361111283302307,0.6216764450073242
89,0.9930555820465088,0.11556833982467651,0.8694444298744202,0.513055682182312
90,0.9923611283302307,0.11537296324968338,0.8166666626930237,0.6213827133178711
91,0.9935185313224792,0.1106075569987297,0.8361111283302307,0.5846037268638611
92,0.9942129850387573,0.1054333820939064,0.8416666388511658,0.5964692234992981
93,0.9951388835906982,0.10331939160823822,0.8527777791023254,0.5608563423156738
94,0.9921296238899231,0.10439414530992508,0.8444444537162781,0.5636809468269348
95,0.9940972328186035,0.10073878616094589,0.7972221970558167,0.6562216281890869
96,0.9939814805984497,0.10126614570617676,0.8277778029441833,0.588728666305542
97,0.9938657283782959,0.09832529723644257,0.8500000238418579,0.5472869277000427
98,0.9944444298744202,0.0943886861205101,0.855555534362793,0.5440769195556641
99,0.995254635810852,0.09213808923959732,0.8388888835906982,0.5411484837532043
